Player ID,Player Name,Player Team,Player Age,Player Height,Mins Played,tacklePerGame,interceptionPerGame,foulsPerGame,clearancePerGame,wasDribbledPerGame,goal,assistTotal,shotsPerGame,keyPassPerGame,dribbleWonPerGame,foulGivenPerGame,offsideGivenPerGame,dispossessedPerGame,turnoverPerGame,totalPassesPerGame,passSuccess,accurateCrossesPerGame,accurateLongPassPerGame,accurateThroughBallPerGame,xG,xGPerNinety,totalShots,xGPerShot,rating
901,Samuele Ricci,Torino,23,181,2199,1,0.8,1.1,1.3,0.2,1,1,0.7,0.4,0.2,2,0,0.5,0.8,38.7,89.9,0.1,1.7,0,1.48,0.06,19,0.08,6.54
902,Antonio Sanchez,Mallorca,27,179,889,0.9,0.6,0.7,1,0.5,0,0,0.5,0.2,0.3,0.3,0.1,0.2,0.6,15.1,76.7,0.2,1,0,0.89,0.09,10,0.09,6.35
903,Giuseppe Pezzella,Empoli,27,187,1989,1.5,0.4,1.4,2.8,0.9,0,2,0.4,0.9,0.6,1.1,0.1,1,1.3,22.4,74.2,0.9,1.2,0.1,0.3,0.01,10,0.03,6.54
904,Laszlo Benes,Union Berlin,27,181,456,0.1,0.1,0.5,0.4,0.1,1,1,0.8,1.1,0.1,0.3,0.1,0.2,0.4,14.4,73.9,1.1,1.2,0,0.7,0.14,13,0.05,6.32
905,Emmanuel Biumla,Angers,19,185,1228,1.3,0.5,0.5,4.9,0.4,1,0,0.3,0.1,0.5,0.6,0,0.3,0.5,29.5,88.7,0,1.1,0,0.81,0.06,4,0.2,6.54
906,Breel Embolo,Monaco,28,187,1146,0.6,0.1,0.8,0.2,0.4,4,4,1.9,0.9,0.5,1.5,0.4,1.5,2,12.1,72.6,0,0.5,0.1,9.31,0.73,37,0.25,6.54
907,Enes Unal,Bournemouth,27,187,332,0.1,0,0.4,0.4,0.2,2,1,1.2,0.2,0.1,0.5,0.1,0.8,1,5.5,67,0,0,0,2.7,0.73,20,0.14,6.25
908,Ellyes Skhiri,Eintracht Frankfurt,29,185,1538,1,1,0.8,1.4,1,0,1,0.4,0.7,0.5,0.7,0,0.3,0.9,42.5,88.1,0,1.4,0,0.53,0.03,9,0.06,6.54
909,Donny van de Beek,Girona,27,184,1260,1.4,0.5,1,0.5,0.6,2,2,0.7,0.7,0.3,0.4,0.2,0.7,0.6,19.2,85.1,0,0.5,0,0.93,0.07,14,0.07,6.54
910,Samuel Chukwueze,AC Milan,25,172,798,0.6,0.1,0.1,0.3,0.5,3,0,1.4,1,1,0.4,0.1,0.3,1,14.3,83.7,0.4,0.7,0,2.01,0.23,29,0.07,6.54
911,Martin Valjent,Mallorca,29,187,1865,0.9,0.6,0.5,5.4,0.1,1,0,0.3,0,0.2,0.3,0,0,0.4,41.6,86.4,0,3,0,0.29,0.01,7,0.04,6.54
912,Marc Cucurella,Chelsea,26,173,2078,1.8,0.8,1.1,1.7,0.8,3,1,0.5,0.6,0.2,1.1,0.1,0.2,0.9,47.7,90.1,0.2,1.2,0.1,2.05,0.09,13,0.16,6.54
913,Nicolas Pallois,Nantes,37,189,1442,2.6,1.2,1,6.7,1.1,0,1,0.2,0.1,0.1,0.4,0,0.1,0.3,31.3,84.4,0.1,2.7,0,0.35,0.02,3,0.12,6.54
914,Eray Comert,Real Valladolid,27,183,1191,1,0.8,0.8,2.2,0.4,0,0,0.4,0,0.2,0.6,0,0.1,0.6,33.6,86.4,0,2.3,0,0.72,0.05,8,0.09,6.16
915,M'Bala Nzola,Lens,28,185,1318,0.3,0.2,1.4,0.3,0.3,6,1,2.4,1.1,0.7,0.7,1.2,2.3,3,15.1,75.6,0,0.3,0,9.36,0.64,44,0.21,6.54
916,Nathan Ngoumou,Borussia M.Gladbach,24,185,660,0.9,0.3,0.4,0.8,0.3,2,1,1.3,0.3,0.4,0.7,0.5,0.6,0.6,12.7,79.5,0.3,0,0,2.04,0.28,20,0.1,6.54
917,Vicente Guaita,Celta Vigo,38,190,1980,0,0,0,1.1,0,0,0,0,0,0,0.1,0,0,0.1,22.2,76.8,0,3,0,0,0,0,0,6.54
918,Gaetano Oristanio,Venezia,22,174,1899,0.5,0.2,1.4,0.1,0.3,2,3,1.2,1.1,1.7,2.2,0.3,2.1,2.5,11.8,77,0.4,0.6,0,4.49,0.21,33,0.14,6.54
919,Pedro,Lazio,37,180,710,0.8,0.2,0.7,0.1,0.3,6,0,1,0.6,0.6,0.7,0.1,0.8,0.8,17.1,87.4,0.3,0.8,0.2,3.63,0.46,20,0.18,6.54
920,Daniel Munoz,Crystal Palace,28,181,2257,3.5,1.1,1.5,2.3,1.1,3,4,1,1.2,0.6,0.6,0.4,0.5,1.5,31.2,74.1,0.5,0.8,0,4.34,0.17,26,0.17,7.13
921,Jordan Veretout,Lyon,32,177,1228,1.1,0.2,1,1.1,1.1,2,0,0.6,0.6,0.2,0.3,0,0.3,1,39.3,85,0.2,1.5,0.1,1.29,0.09,11,0.12,6.54
922,Luis Diaz,Liverpool,28,180,1771,0.9,0.2,1.5,0.3,0.6,9,3,1.9,1.2,1.4,0.9,0.3,1.4,1.6,21.9,85.6,0.1,0.8,0,8.85,0.45,50,0.18,7.12
923,Ulisses Garcia,Marseille,29,182,502,0.8,0.3,0.4,0.6,0.5,2,1,0.5,0.3,0.3,0.4,0.2,0.5,0.8,19.6,85.5,0.4,0.3,0,1.29,0.23,7,0.18,6.54
924,Casper Tengstedt,Verona,24,184,1320,0.4,0.2,0.3,1.4,0.2,6,1,1.8,0.5,0.5,0.4,0.2,0.3,1.5,12.2,70.9,0.1,0.4,0.1,5.57,0.38,36,0.15,6.54
925,Ross Barkley,Aston Villa,31,189,546,0.8,0.6,0.5,0.3,0.3,3,1,0.9,0.5,0.5,0.2,0,0.5,0.3,22.8,86.8,0,0.6,0,1.99,0.33,14,0.14,6.54
926,Neal Maupay,Marseille,28,171,907,0.4,0.1,0.5,0,0.1,4,4,0.9,0.8,0.3,0.9,0.1,1,1.8,15.3,83.1,0,0.5,0.1,4.58,0.45,16,0.29,6.54
927,Vanja Milinkovic-Savic,Torino,28,202,2340,0,0,0,1.3,0.1,0,0,0,0.1,0,0.3,0,0,0,39.7,64,0,7.7,0,0,0,0,0,7.09
928,Renato Tapia,Leganes,29,185,1382,1.5,0.6,0.8,2.2,0.7,1,0,0.3,0.2,0.5,1.1,0,0.5,0.8,28,78.4,0,1.7,0,0.41,0.03,6,0.07,6.53
929,Ki-Jana Hoever,Auxerre,23,183,1472,1.8,0.7,0.8,1.9,0.7,0,1,0.3,0.7,0.3,0.4,0,0.4,1.3,24.9,70.7,0.6,1.2,0,0.29,0.02,7,0.04,6.53
930,Alphonse Areola,West Ham,32,195,1360,0.1,0,0,0.9,0.1,0,0,0,0,0,0,0,0,0,33.9,68.1,0,7.1,0,0,0,0,0,6.53
931,Roberto Piccoli,Cagliari,24,190,2273,0.5,0,1.6,0.9,0.1,7,0,2.4,0.4,0.3,1.4,0.6,1.2,2.6,13.9,68.6,0,0.1,0,12.41,0.49,64,0.19,6.53
932,David Nemeth,St. Pauli,23,191,1242,2.1,0.6,1.1,3.6,1,0,0,0.1,0.1,0.1,0.7,0,0.2,0.4,50.9,88.9,0.1,2.8,0,0.01,0.001923939,1,0.01,6.53
933,Hans Hateboer,Rennes,31,187,1495,1.3,1.1,0.7,2.5,0.7,0,0,0.3,0.6,0.3,0.4,0.1,0.2,0.4,40.2,87.6,0.3,1.8,0,0.4,0.02,8,0.05,6.53
934,Andreas Pereira,Fulham,29,178,1415,0.6,0.3,0.7,0.4,1,2,3,1.2,1.8,0.3,0.8,0,0.6,0.8,25.8,77.7,1.6,1.1,0,2.81,0.18,29,0.1,6.53
935,Amine Gouiri,Rennes,25,181,1036,0.5,0.1,0.9,0.3,0.3,3,2,1.6,0.4,0.8,0.6,0.2,1.1,1.1,17.7,80.1,0.1,0.4,0.1,3.53,0.31,31,0.11,6.53
936,Nicolo Barella,Inter,28,175,1851,1.5,0.4,0.8,0.5,1,3,5,1.5,1.7,0.8,1,0.1,1.3,0.9,52.7,85.2,0.5,2.9,0.3,1.97,0.1,35,0.06,7.06
937,Ermedin Demirovic,Stuttgart,26,185,1248,0.3,0.1,0.6,0.2,0.2,8,0,1.7,0.5,0.1,1,0.5,0.8,1,11,69.8,0,0.1,0.1,8.74,0.63,41,0.21,6.53
938,Angelino,Roma,28,171,2254,1.3,0.9,0.9,2,0.4,2,1,0.5,1.3,0.3,0.9,0.1,0.3,0.7,46.1,82.5,0.9,2.6,0,0.47,0.02,13,0.04,6.84
939,Niklas Stark,Werder Bremen,29,190,1393,1.3,1.2,1.2,3.9,0.3,0,1,0.4,0.1,0.1,1.1,0.1,0,0.2,48,86,0,2.3,0,0.84,0.05,8,0.11,6.53
940,Kingsley Ehizibue,Udinese,29,189,1788,1.8,0.8,1,1.8,0.5,0,1,0.5,0.6,0.3,1.1,0.2,0.8,0.8,21.3,77.3,0.6,0.7,0,1.61,0.08,12,0.13,6.53
941,Fabian Ruiz,PSG,28,189,1423,1.1,0.6,0.1,1,1,3,1,1.5,1.1,0.5,0.3,0.1,0.6,0.9,51.6,91.7,0.2,2.5,0,3.41,0.22,34,0.1,6.81
942,Tanguy Ndombele,Nice,28,181,1134,1.9,0.8,0.6,0.4,0.4,1,2,0.6,1,1.4,1.6,0,1.2,1.6,26.1,88.3,0.1,0.8,0.1,2.34,0.19,11,0.21,6.81
943,Manuel Neuer,Bayern,38,193,1800,0.1,0,0,0.6,0,0,0,0,0.1,0.1,0.1,0,0,0,39.4,85.3,0,7.2,0,0,0,0,0,6.52
944,Jorge Saenz,Leganes,28,188,942,1.5,1.1,1.3,6.4,0.3,1,0,0.2,0.1,0,0.6,0,0.1,0.4,39.6,84.1,0,2.9,0,0.55,0.05,3,0.18,6.77
945,Sasa Lukic,Fulham,28,182,1748,2.5,1,2.2,1,1.2,0,2,0.5,1,0.3,1,0,0.3,0.7,41.5,90.8,0.8,1.5,0,1.23,0.06,11,0.11,6.7
946,Jon Moncayola,Osasuna,26,182,1659,2.1,0.5,1.2,0.7,1,0,0,0.8,1,0.1,0.3,0,0.2,0.7,29.2,79.7,1,1.6,0,1.36,0.07,18,0.08,6.52
947,Ernest Nuamah,Lyon,21,178,876,0.9,0.3,0.6,0.4,0.6,2,1,1.2,0.6,0.7,0.5,0.3,0.9,1.2,17.2,84.7,0.4,0.4,0,1.99,0.2,23,0.09,6.52
948,Bilal El Khannouss,Leicester,20,180,1371,1.5,0.2,1,0.1,0.2,2,1,0.7,1.1,1.1,0.3,0,1,1,29.3,79.7,0.4,1.5,0.1,0.64,0.04,16,0.04,6.52
949,Harvey Barnes,Newcastle,27,182,820,0.5,0.2,0.4,0.2,0.1,5,1,1.3,0.5,0.5,0.5,0.1,0.5,0.7,12.1,81.6,0.4,0.2,0,2.88,0.32,29,0.1,6.52
950,Jordan Zemura,Udinese,25,173,1146,1.3,0.8,1.1,1.5,0.5,1,2,0.4,0.4,1,0.3,0.1,0.7,1.1,19.7,77.3,0.4,0.8,0,0.73,0.06,8,0.09,6.52
951,Santi Comesana,Villarreal,28,188,1671,2,0.6,1.2,1.2,0.9,3,2,0.8,0.8,0.4,0.8,0,1.4,1.1,39.7,87.2,0.1,1.5,0.1,1.97,0.11,18,0.11,6.68
952,Che Adams,Torino,28,179,1739,0.3,0,0.7,0.4,0.2,7,3,1.6,0.9,0.4,1,0.6,0.8,1.8,15.6,72.9,0.1,0.4,0,5.46,0.28,41,0.13,6.67
953,Nicolai Remberg,Holstein Kiel,24,188,1588,1.4,0.6,1.2,2.7,0.4,0,1,0.6,0.3,0.1,1.3,0.1,0.5,0.7,26.7,76.8,0.1,1.8,0,0.92,0.05,16,0.06,6.52
954,Ruben Loftus-Cheek,AC Milan,29,191,677,1.1,0.2,1,0.6,0.2,0,0,0.5,0.9,0.5,1.5,0,0.4,0.8,21.4,89.9,0.1,0.6,0.1,0.67,0.09,6,0.11,6.52
955,Tete Morente,Lecce,28,184,1465,0.9,0.5,0.8,0.7,0.9,3,1,1,0.7,0.8,0.6,0,0.3,1,20.6,80.4,0.5,1,0,2.74,0.17,22,0.12,6.52
956,Moussa Niakhate,Lyon,28,190,1825,1.7,0.7,1,4.4,0.3,0,0,0.1,0.2,0.1,0.5,0,0.1,0.3,56.6,91,0,2.1,0,0.11,0.01,2,0.05,6.67
957,Rabby Nzingoula,Montpellier,19,183,1189,2.3,1.3,1.4,0.9,1.2,1,0,0.7,0.4,0.7,1.6,0.1,0.7,1.1,19.7,75.9,0.1,0.8,0.1,1.09,0.08,13,0.08,6.52
958,Omar Mascarell,Mallorca,32,181,1412,1,1.5,1,1.9,0.6,0,0,0.2,0.1,0.4,0.5,0,0.3,0.3,29.3,85.9,0,2.1,0,0.21,0.01,4,0.05,6.52
959,Matteo Cancellieri,Parma Calcio 1913,23,185,1341,1,0.5,0.9,0.9,0.8,3,0,0.8,0.4,1.1,1.4,0.1,1,1.3,10.8,69.3,0.2,0.2,0,2.25,0.15,21,0.11,6.52
960,Jay Idzes,Venezia,24,190,2228,1.3,0.7,1.4,4.4,0.4,1,0,0.4,0.2,0,0.3,0,0.2,0.7,47.3,86.6,0.1,1.6,0,1.46,0.06,9,0.16,6.52
961,Rolando Mandragora,Fiorentina,27,183,1068,0.6,0.6,0.7,1.8,0.6,1,2,0.7,0.7,0.2,0.7,0,0.1,0.2,26.7,80.5,0.4,1.6,0,1.29,0.11,14,0.09,6.52
962,Santiago Pierotti,Lecce,23,189,1318,1.1,0.4,1.6,0.8,0.8,4,2,1,0.7,0.6,0.4,0.4,0.8,1.5,11,74.1,0.2,0.2,0,3.57,0.24,26,0.14,6.52
963,Anthony Jung,Werder Bremen,33,186,1687,1.4,1,0.4,2.9,0.4,0,0,0,0.1,0.3,0.6,0.1,0.1,0.4,59.8,90,0.1,2,0,0,0,0,0,6.52
964,Paul Onuachu,Southampton,30,201,708,0.3,0.1,1.3,0.6,0.2,2,1,1.4,0.4,0.4,0.7,0.3,1.5,2,11.1,62.2,0,0.3,0,3.16,0.4,23,0.14,6.52
965,Selim Amallah,Real Valladolid,28,185,1030,1.2,0.4,1.5,0.2,0.4,3,1,1.1,0.5,1.5,1.1,0,1,1.5,15.8,82.9,0.5,0.8,0.1,2.44,0.21,18,0.14,6.52
966,Kirian Rodriguez,Las Palmas,28,178,1768,1.6,0.5,0.4,1,1,0,3,1,0.8,0.5,0.9,0,0.7,1,56,86.8,0.1,2.1,0.2,1.63,0.08,21,0.08,6.62
967,Ryan Manning,Southampton,28,173,803,1.4,0.6,0.7,1.1,0.5,0,0,0.3,1.2,0.5,1.2,0,0.3,0.9,22.5,88.1,0.9,0.6,0.1,0.23,0.03,5,0.05,6.52
968,Cedric Kipre,Reims,28,193,1516,1.6,1.1,0.9,5.2,0.4,0,1,0.4,0.3,0.4,0.3,0,0.1,0.5,45.7,89.7,0,2.2,0.1,0.54,0.03,7,0.08,6.62
969,Kostas Tsimikas,Liverpool,28,179,467,1.4,0.4,0.5,1,0.2,0,1,0.2,0.5,0.2,0.2,0,0.2,0.3,24.1,91.4,0.5,1.2,0.1,0.12,0.02,3,0.04,6.59
970,Andrea Colpani,Fiorentina,25,184,1410,0.7,0.4,1,0.4,0.4,2,1,1.6,0.8,0.5,1,0,1,1.1,18.5,86,0.2,0.7,0,3.13,0.2,36,0.09,6.52
971,Bart Verbruggen,Brighton,22,194,2250,0,0,0,1.3,0.1,0,1,0,0,0.1,0.1,0,0,0.1,34,75.2,0,5.8,0,0,0,0,0,6.52
972,Jeremie Boga,Nice,28,172,660,0.5,0.1,0,0.1,0.1,0,1,1.3,1.1,1.4,0.6,0.4,0.8,0.6,15.1,84.8,0.5,0.2,0,1.91,0.26,18,0.11,6.58
973,Nadir Zortea,Cagliari,25,187,1813,1,0.4,1,1.2,0.6,5,0,1,0.6,1,0.8,0,1,1.4,18.1,72.6,0.9,0.5,0,2.21,0.11,24,0.09,6.52
974,Fabio Miretti,Genoa,21,180,1364,1.3,0.3,0.9,0.3,0.6,1,3,1,0.8,1.1,1.8,0,1.4,2.4,18.6,78.3,0.9,0.8,0,2.39,0.16,20,0.12,6.52
975,Zeki Celik,Roma,28,180,1577,1.7,0.4,1,2,0.6,0,2,0.4,0.6,0.3,0.3,0,0.2,0.6,34.7,84.4,0.4,0.9,0,0.5,0.03,10,0.05,6.55
976,Borna Sosa,Torino,27,187,1187,1.4,0.7,0.6,1.5,0.5,0,0,0.2,0.6,0.2,0.4,0.1,0.1,0.5,27.9,83.1,0.7,1.1,0,0.19,0.01,4,0.05,6.51
977,Albert Sambi Lokonga,Sevilla,25,183,1118,1.2,0.5,1.1,1.2,0.2,0,2,0.5,0.7,0.2,0.9,0,0.7,0.9,47.5,90,0,2.1,0.2,0.32,0.03,7,0.05,6.51
978,Brais Mendez,Real Sociedad,28,184,1266,0.9,0.3,1.6,0.7,0.7,3,1,1.1,0.9,0.5,1.7,0.3,1.2,1.5,29.2,83,0.4,1,0.1,3.11,0.22,23,0.14,6.55
979,Antoine Hainaut,Parma Calcio 1913,23,187,814,1,0.6,0.5,1.5,0.1,1,0,0.3,0.3,0.5,0.6,0.1,0.3,0.8,16,76.6,0.3,0.7,0,0.48,0.05,5,0.1,6.51
980,Morten Thorsby,Genoa,28,188,1545,1.6,0.2,2,0.9,0.4,0,1,0.5,1,0.3,0.5,0.3,1.2,1.6,17.7,68.6,0,0.1,0.1,2.13,0.12,11,0.19,6.51
981,Omari Hutchinson,Ipswich,21,174,2121,1.1,0.4,1.1,0.2,1.2,3,2,1.3,0.9,1.7,1.4,0.2,2.1,2.4,25,83.5,0.4,0.5,0,2.56,0.11,33,0.08,6.51
982,Deiver Machado,Lens,31,180,1181,1.4,0.5,1.2,0.8,0.5,1,2,0.9,0.8,0.7,0.7,0.2,0.8,0.9,25.9,87.8,0.6,0.5,0,2.57,0.2,17,0.15,6.51
983,Frenkie de Jong,Barcelona,27,181,595,0.5,0.2,0.5,0.3,0.5,2,1,0.3,0.9,0.2,0.7,0,0.2,0.1,34.9,94.1,0,0.7,0.1,0.93,0.14,4,0.23,6.51
984,Lukas Ullrich,Borussia M.Gladbach,20,180,1211,0.8,0.9,0.9,2.6,0.7,1,2,0.5,0.5,0.4,0.8,0,0.5,0.7,27.8,77.8,0.3,1.1,0.1,1.06,0.08,8,0.13,6.51
985,Hamza Rafia,Lecce,25,181,1067,2.4,0.2,1.4,0.9,0.9,0,0,0.6,0.9,0.6,1.4,0,1.1,1.2,26.6,83.1,0.6,0.8,0.1,0.48,0.04,10,0.05,6.51
986,Alvaro Tejero,Espanyol,28,174,1133,0.5,0.5,0.6,1,0.6,1,4,0.7,1.3,0.1,0.9,0,0.3,0.7,18,78.7,1.4,0.8,0,0.62,0.05,16,0.04,6.51
987,Alexander Nubel,Stuttgart,28,193,2160,0,0,0,0.7,0,0,1,0,0.1,0,0.1,0,0,0,34.8,75.4,0,6.5,0,0,0,0,0,6.49
988,Adam Marusic,Lazio,32,185,1551,1,0.4,0.3,1.6,0.3,3,0,0.6,0.4,0.3,0.4,0,0.4,0.2,28.2,87.9,0.2,0.5,0,1.6,0.09,14,0.11,6.51
989,Pablo Rosario,Nice,28,185,1273,0.8,1.2,1,1.8,0.4,2,1,0.6,0.6,0.3,0.4,0,0.6,0.6,27.3,85.9,0.1,1.3,0,3.43,0.24,12,0.29,6.51
990,Andre Onana,Man Utd,28,190,2430,0,0,0,0.7,0.1,0,0,0,0,0,0.1,0,0,0,34.4,71.1,0,4.3,0,0,0,0,0,6.48
991,Lucas Rosa,Real Valladolid,24,177,1890,2.6,1.3,1.7,2.4,0.8,0,1,0.4,0.6,0.7,0.9,0,0.5,1.3,30.6,79.9,0.2,1,0.1,0,0,0,0,6.51
992,Gabriele Zappa,Cagliari,25,187,2371,1.2,0.6,0.7,2.4,0.4,2,0,0.4,0.9,0.4,0.6,0,0.2,0.8,40,79.8,0.6,2.3,0,1.03,0.04,10,0.1,6.51
993,Lorenzo De Silvestri,Bologna,36,187,772,0.7,0.5,1.1,1.7,0.5,1,0,0.4,0.4,0.1,0.4,0,0.1,0.4,22.6,80.4,0.3,1.5,0,0.76,0.09,6,0.13,6.51
994,Oliver McBurnie,Las Palmas,28,188,1039,0.4,0.2,0.8,0.6,0.3,0,5,0.7,0.9,0.5,0.5,0.1,0.8,1.2,12.5,69.5,0,0.1,0,2.22,0.19,16,0.14,6.48
995,Aurelio Buta,Reims,28,172,1493,1.7,0.9,1.4,2,0.8,0,1,0.4,0.4,0.4,1.1,0.1,0.3,1.1,31.8,85.7,0.2,0.9,0,0.21,0.01,7,0.03,6.44
996,Rico Lewis,Man City,20,170,1584,1.2,0.5,0.5,1.6,0.2,1,2,0.5,0.3,0.3,1.3,0,0.8,0.9,46.6,92.2,0,1,0,1.5,0.09,10,0.15,6.5
997,Logan Costa,Villarreal,23,190,1513,1.3,0.6,0.5,2.9,0.1,2,0,0.5,0.1,0,0.2,0.1,0,0.2,48.2,87.1,0,3.3,0.1,1.01,0.06,9,0.11,6.5
998,Philipp Treu,St. Pauli,24,173,2016,2,0.7,0.7,1.9,1.1,0,1,0.7,0.6,0.3,1,0,0.3,1,36.3,82.5,0.4,1.3,0,1.06,0.05,15,0.07,6.5
999,Natan,Real Betis,24,188,1226,1.2,0.8,0.5,3.4,0.1,0,0,0.4,0.2,0,0.4,0,0.2,0.5,38.2,88.3,0.1,1.7,0,0.33,0.02,7,0.05,6.5
1000,Jordan Siebatcheu,Union Berlin,28,191,909,0.6,0.2,1.2,0.9,0.2,0,1,1.3,0.8,0.4,0.8,0.4,0.9,1.3,10.5,69.3,0,0.2,0,0,0,0,0,6.42
1001,Marcos Andre,Real Valladolid,28,185,1099,0.3,0.2,0.6,0.5,0.4,1,2,1,0.5,0.9,1.6,0.3,1.1,2.2,10.6,66,0,0.7,0.1,2.75,0.23,18,0.15,6.41
1002,Youssouf Sabaly,Real Betis,31,173,1182,1.9,0.6,0.8,1.8,0.4,0,0,0.3,0.4,0.5,0.5,0.1,0.5,1.4,33.3,85.3,0.4,0.4,0,0.15,0.01,4,0.04,6.5
1003,Kristjan Asllani,Inter,22,175,600,0.6,0.3,0.5,0.4,0.7,0,2,0.7,0.9,0,0.8,0,0.1,0.3,39.7,91.9,0.7,2.6,0.1,0.68,0.1,11,0.06,6.5
1004,Pepelu,Valencia,26,186,1369,1.4,0.5,1,1,0.5,1,2,0.6,1.2,0.2,0.5,0,0.4,0.4,39.7,84,1,3.1,0,1.21,0.08,13,0.09,6.5
1005,Razvan Marin,Cagliari,28,178,1117,0.8,0.1,0.9,0.6,0.4,3,2,0.7,1.2,0.4,0.4,0,0.4,0.4,21.8,81.6,0.9,1.1,0,2.07,0.17,18,0.11,6.39
1006,Goncalo Guedes,Wolves,28,179,736,0.6,0.2,0.6,0.1,0.5,2,4,0.8,0.5,0.2,0.6,0.1,0.6,1.5,9.8,76.4,0.3,0.3,0,2.05,0.25,18,0.11,6.26
1007,Christoph Baumgartner,RBL,25,180,1156,1.3,0.5,1.4,0.7,0.9,2,1,1,0.6,0.5,0.8,0.2,1,1.3,18.2,69.2,0.1,0.7,0,2.84,0.22,23,0.12,6.5
1008,Sergi Canos,Valencia,28,177,344,0.7,0.3,0.7,0.3,0.4,0,1,0.7,0.3,0.1,0.4,0.1,0.3,0.8,8.7,62.3,0.2,0.3,0,0.52,0.13,10,0.05,6.14
1009,Paulo Gazzaniga,Girona,33,195,2296,0,0,0,0.5,0,0,0,0,0,0.1,0.1,0,0,0,31.2,79.5,0,3.7,0,0,0,0,0,6.5
1010,Stefan Posch,Bologna,27,190,711,1.9,0.4,1.1,1.4,0.7,0,0,0.1,0.7,0.2,1.2,0.1,0.9,0.6,29.4,78.3,0.6,2.6,0,0,0,0,0,6.49
1011,Florian Aye,Auxerre,28,184,398,0.1,0.2,0.4,0.4,0.1,0,0,0.3,0.1,0.1,0.3,0.1,0.3,0.7,5.9,76.2,0,0.1,0,0.57,0.13,5,0.11,6.13
1012,Alex Grimaldo,Leverkusen,29,171,1920,0.8,0.6,0.5,1.2,1,2,5,1.6,2.7,0.6,0.9,0.3,0.5,2,57,86.5,2.5,1.5,0.1,2.7,0.13,35,0.08,7.18
1013,Sergio Akieme,Reims,27,175,1675,1.4,0.7,0.9,2.5,0.6,1,1,0.9,0.6,0.6,0.7,0,0.7,1.1,30.1,87,0.5,0.7,0,0.77,0.04,18,0.04,6.49
1014,Marvin Friedrich,Borussia M.Gladbach,29,193,846,0.5,0.2,0.3,2.8,0.4,0,1,0.4,0.1,0.1,0.2,0,0.2,0.3,34.7,88.8,0,1.2,0,0.53,0.06,7,0.08,6.49
1015,Leonardo Spinazzola,Napoli,31,186,808,0.5,0.2,0.2,1.1,0.5,1,1,0.4,0.8,0.7,0.3,0.1,0.7,0.6,22.1,84.4,0.6,1,0.1,0.3,0.03,7,0.04,6.49
1016,Alberto Grassi,Empoli,29,183,1348,1.6,1.1,0.9,1.4,0.1,1,0,0.3,0.3,0.2,1.3,0.1,0.7,0.8,28.7,76.2,0,1.3,0,0.75,0.05,5,0.15,6.49
1017,Philipp Sander,Borussia M.Gladbach,27,186,1087,1.2,0.7,0.7,1.6,0.3,1,0,0.6,0.5,0.2,0.3,0,0.3,0.5,25.5,81.1,0.3,0.5,0.1,1,0.08,14,0.07,6.49
1018,Abdel Abqar,Deportivo Alaves,25,188,2032,1.2,1.5,1.8,4.8,0.4,0,1,0.4,0.3,0.1,1.1,0.1,0.1,0.6,34.2,76.7,0.1,2.9,0,0.83,0.04,9,0.09,6.49
1019,Josha Vagnoman,Stuttgart,24,190,1654,1.1,0.6,0.8,2.2,0.6,1,1,0.7,0.9,0.4,0.9,0,0.9,1.2,31.7,81.7,0.3,1.2,0,1.76,0.1,14,0.13,6.49
1020,Pierre-Emile Hjbjerg,Marseille,29,185,2066,2,1.5,1,1.2,1.3,2,3,1.2,1.3,0.3,1.4,0,0.8,1.2,97.3,92.8,0.3,1.9,0.2,3.02,0.13,28,0.11,7.1
1021,Isaac Romero,Sevilla,24,183,1739,0.4,0.2,1.3,0.7,0.5,3,2,1.9,0.8,0.8,1.2,0.5,2.3,2.9,15.5,73.6,0.1,0.6,0,5.76,0.3,41,0.14,6.49
1022,Andrea Carboni,Monza,24,187,1670,2.1,1.1,1.3,3.9,0.8,0,1,0.3,0.2,0.2,0.7,0,0.2,0.6,41.7,85,0.2,1.8,0,0.31,0.02,6,0.05,6.49
1023,Jean-Charles Castelletto,Nantes,30,186,1919,1.2,1,1.3,5.1,0.2,0,0,0.4,0.1,0,0.4,0,0.1,0.7,43.9,88.9,0,1.7,0,1.1,0.05,9,0.12,6.49
1024,Leroy Sane,Bayern,29,183,1045,0.8,0.3,0.5,0.1,0.3,6,4,2,1.1,1.2,0.9,0.2,0.9,2,26.9,86.1,0.3,0.3,0.1,6.31,0.54,40,0.16,6.94
1025,Alex Berenguer,Athletic Club,29,175,1518,0.8,0.3,0.8,0.3,0.3,5,6,1.6,1.4,0.9,0.8,0.2,0.9,1.4,20.3,78.7,1,0.5,0.1,6.13,0.36,41,0.15,6.92
1026,Yves Bissouma,Tottenham,28,182,1055,1.9,0.7,0.9,1.4,0.7,2,0,0.4,0.3,0.3,0.7,0,0.5,1,32.7,89.6,0.1,1,0.1,0.36,0.03,8,0.04,6.49
1027,Calvin Bassey,Fulham,25,185,2264,1.4,0.6,0.6,3,0.2,1,0,0.5,0.1,0.3,1,0.1,0.2,1,62.7,89.8,0,2.7,0,1.26,0.05,13,0.1,6.49
1028,Clement Lenglet,Atletico,29,186,1286,0.8,1,1.1,4.2,0.1,1,1,0.4,0.2,0.1,0.9,0.1,0.1,0.3,58.6,87.1,0,4.1,0,1.27,0.09,6,0.21,6.89
